'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,7.400,23.400,-5.500,-5.000
0.001,7.600,20.900,-5.100,-5.100
0.002,7.800,18.000,-4.600,-5.600
0.003,7.800,14.800,-4.100,-5.800
0.004,7.800,11.300,-3.600,-5.300
0.005,7.800,7.200,-3.100,-4.200
0.006,7.800,2.800,-2.700,-3.200
0.007,7.700,-1.900,-2.200,-2.900
0.008,7.500,-6.400,-1.700,-3.300
0.009,7.200,-10.200,-1.500,-4.100
0.010,6.900,-13.000,-1.400,-4.900
0.011,6.700,-15.000,-1.500,-5.600
0.012,6.500,-16.400,-1.600,-6.400
0.013,6.400,-17.800,-1.500,-7.300
0.014,6.200,-19.100,-1.200,-8.400
0.015,6.100,-19.900,-1.000,-9.300
0.016,6.200,-19.300,-1.100,-9.700
0.017,6.200,-16.600,-1.500,-9.700
0.018,6.300,-12.200,-2.000,-9.500
0.019,6.200,-7.100,-2.600,-9.100
0.020,5.900,-2.000,-3.000,-8.800
0.021,5.500,2.700,-3.200,-8.700
0.022,5.200,7.200,-3.300,-8.800
0.023,4.800,11.600,-3.200,-9.300
0.024,4.000,15.700,-2.900,-9.900
0.025,2.800,18.600,-2.700,-10.700
0.026,1.200,19.800,-2.400,-11.400
0.027,-0.600,19.100,-2.000,-12.000
0.028,-2.100,17.200,-1.600,-12.500
0.029,-3.400,14.600,-1.100,-12.800
0.030,-4.500,11.700,-0.600,-12.800
0.031,-5.300,8.600,-0.100,-12.300
0.032,-5.700,5.200,0.200,-11.500
0.033,-5.300,1.500,0.400,-10.500
0.034,-4.100,-2.300,0.600,-9.300
0.035,-2.300,-5.800,0.800,-8.000
0.036,-0.300,-8.400,0.900,-6.500
0.037,1.900,-9.800,1.100,-4.900
0.038,4.500,-10.000,1.200,-3.300
0.039,7.400,-9.200,1.300,-2.000
0.040,10.100,-8.300,1.400,-1.400
0.041,11.500,-8.100,1.600,-1.400
0.042,11.400,-8.700,1.800,-2.000
0.043,10.400,-9.400,2.000,-2.900
0.044,9.800,-9.500,2.100,-3.900
0.045,10.300,-8.500,2.000,-5.100
0.046,11.800,-7.000,1.700,-6.500
0.047,13.100,-5.900,1.400,-8.300
0.048,13.000,-5.900,0.900,-10.300
0.049,11.600,-7.300,0.500,-12.200
0.050,9.600,-9.200,0.000,-13.700
0.051,7.900,-11.000,-0.300,-14.600
0.052,6.700,-12.100,-0.600,-15.000
0.053,5.700,-12.500,-0.600,-15.100
0.054,4.600,-12.500,-0.500,-14.700
0.055,3.300,-12.300,-0.300,-14.000
0.056,2.100,-12.000,0.000,-12.700
0.057,1.100,-11.500,0.200,-10.900
0.058,0.500,-10.900,0.300,-8.800
0.059,-0.100,-10.400,0.300,-6.900
0.060,-0.800,-10.200,0.100,-5.300
0.061,-1.300,-10.500,-0.200,-4.200
0.062,-1.700,-11.500,-0.600,-3.500
0.063,-1.800,-13.100,-1.200,-3.000
0.064,-1.600,-15.100,-1.800,-2.700
0.065,-1.200,-17.400,-2.400,-2.700
0.066,-0.600,-19.600,-3.100,-3.200
0.067,0.300,-21.600,-3.800,-4.200
0.068,1.300,-23.100,-4.500,-5.600
0.069,2.300,-24.100,-5.200,-7.100
0.070,3.400,-24.100,-5.800,-8.500
0.071,4.600,-23.100,-6.500,-9.800
0.072,5.900,-21.200,-7.100,-11.200
0.073,7.300,-18.500,-7.800,-12.600
0.074,8.500,-15.700,-8.400,-14.000
0.075,9.600,-13.100,-9.000,-14.900
