'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,10.500,11.500,121.500,29.000
0.001,11.000,11.500,122.000,31.000
0.002,11.500,11.500,122.000,32.500
0.003,11.500,11.500,122.500,33.500
0.004,11.500,11.500,123.000,34.500
0.005,11.500,11.000,123.000,35.000
0.006,11.000,11.000,123.500,35.500
0.007,11.000,10.500,123.000,35.500
0.008,11.000,10.500,123.000,35.000
0.009,11.000,10.500,122.500,35.000
0.010,10.500,10.500,122.000,34.000
0.011,10.500,10.000,122.000,33.000
0.012,10.000,10.000,121.500,32.000
0.013,10.000,10.000,121.000,31.000
0.014,9.500,10.000,121.000,29.500
0.015,9.000,9.500,120.500,28.000
0.016,8.500,9.000,120.500,27.500
0.017,8.000,9.000,120.500,27.000
0.018,8.000,8.500,120.500,27.500
0.019,7.500,8.500,120.000,28.000
0.020,8.000,8.000,120.000,29.000
0.021,8.000,8.000,119.500,30.500
0.022,8.500,8.500,119.500,31.500
0.023,8.500,8.500,119.500,33.000
0.024,9.000,9.000,120.000,34.000
0.025,9.500,9.500,121.000,35.000
0.026,10.000,10.000,121.500,35.500
0.027,10.500,10.500,122.000,36.000
0.028,10.500,11.000,122.500,36.000
0.029,11.500,11.500,122.500,36.000
0.030,12.000,12.500,122.500,36.000
0.031,12.500,13.000,122.500,36.000
0.032,13.500,14.000,123.000,35.500
0.033,14.000,14.500,123.500,35.500
0.034,14.500,15.500,124.500,35.000
0.035,14.500,16.500,125.500,35.000
0.036,15.000,17.000,126.000,35.000
0.037,15.500,18.000,127.000,35.500
0.038,16.500,18.500,127.500,36.000
0.039,17.000,19.000,128.000,37.000
0.040,17.500,19.000,128.000,38.000
0.041,18.000,19.000,127.500,39.500
0.042,18.000,18.500,127.000,40.500
0.043,17.500,18.000,126.500,41.000
0.044,17.000,17.500,126.000,41.500
0.045,16.500,17.000,126.000,42.000
0.046,16.000,16.500,126.000,42.000
0.047,15.500,16.000,125.500,41.500
0.048,15.500,15.500,125.000,41.000
0.049,15.000,15.500,124.500,40.500
0.050,15.000,15.500,124.000,39.500
0.051,15.000,15.500,123.000,38.500
0.052,15.000,16.000,122.500,37.500
0.053,15.000,16.000,122.500,36.500
0.054,15.000,15.500,122.000,35.500
0.055,14.500,15.500,122.500,34.500
0.056,14.000,15.500,122.500,34.000
0.057,13.500,15.500,122.500,33.500
0.058,13.500,15.000,122.500,33.500
0.059,14.000,15.000,122.000,34.000
0.060,14.000,15.000,122.000,35.000
0.061,14.500,15.000,121.500,36.500
0.062,14.500,15.000,121.500,37.500
0.063,14.500,15.000,121.500,38.000
0.064,14.500,14.500,122.000,38.500
0.065,14.000,14.500,122.500,38.500
0.066,14.000,15.000,123.000,39.000
0.067,14.000,15.000,123.500,39.000
0.068,14.500,15.000,123.500,39.000
0.069,14.500,15.500,123.000,39.000
0.070,15.000,15.500,122.500,38.500
0.071,15.000,15.500,122.000,38.000
0.072,15.500,15.500,121.500,37.000
0.073,15.500,15.500,121.500,36.000
0.074,15.500,15.500,121.500,34.500
0.075,15.000,15.500,122.000,33.500
0.076,15.000,15.500,122.000,33.000
0.077,15.000,16.000,122.000,33.000
0.078,15.000,16.000,122.000,33.500
0.079,15.500,16.000,122.000,34.500
0.080,16.000,16.000,122.000,36.000
0.081,16.000,16.500,122.000,37.500
0.082,16.500,16.500,122.000,38.500
0.083,16.500,16.500,122.000,39.500
0.084,16.500,16.500,122.000,40.000
0.085,16.000,16.500,122.500,40.500
0.086,16.000,16.500,123.000,40.500
0.087,15.500,17.000,123.500,41.000
0.088,15.500,17.000,123.500,41.000
0.089,15.500,17.500,123.500,40.500
0.090,15.500,17.500,123.000,40.000
0.091,15.500,18.000,122.500,39.500
0.092,16.000,18.000,122.500,38.500
0.093,16.000,18.000,122.000,37.500
0.094,15.500,17.500,122.500,36.000
0.095,15.000,17.500,122.500,35.000
0.096,15.000,17.500,123.000,34.000
0.097,15.000,17.500,123.500,33.500
0.098,15.000,18.000,123.500,34.000
0.099,15.500,18.000,124.000,35.000
0.100,16.000,18.500,124.000,36.500
0.101,16.500,19.000,124.500,38.000
0.102,17.000,19.500,124.500,39.500
0.103,17.000,19.500,124.500,41.000
0.104,17.000,19.000,124.500,41.500
0.105,17.000,19.000,124.500,41.500
0.106,17.000,19.000,124.500,41.500
0.107,16.500,18.500,124.000,41.000
0.108,16.000,18.500,123.500,40.500
0.109,15.500,18.000,123.000,39.500
0.110,15.000,18.000,122.500,39.000
0.111,15.000,18.000,121.500,37.500
0.112,14.500,18.000,120.500,36.500
0.113,14.500,17.500,120.000,35.000
0.114,14.000,17.500,119.500,34.000
0.115,13.500,17.000,119.500,32.500
0.116,13.000,16.500,119.500,31.500
0.117,13.000,16.000,119.500,31.500
0.118,12.500,16.000,119.000,31.500
0.119,12.000,15.500,119.000,32.500
0.120,12.000,15.500,119.000,33.500
0.121,12.000,15.000,118.500,35.000
0.122,11.500,15.000,118.500,36.500
0.123,11.500,14.500,118.500,37.500
0.124,11.000,14.500,119.000,39.000
0.125,11.000,14.000,119.500,40.000
0.126,11.000,14.000,120.500,41.000
0.127,10.500,14.000,121.000,42.000
0.128,10.500,14.500,121.000,42.500
0.129,10.500,15.000,121.500,43.000
0.130,11.000,16.000,122.000,43.500
0.131,11.500,17.000,122.500,44.000
0.132,12.000,18.000,123.500,45.000
0.133,12.500,19.000,125.000,45.500
0.134,12.500,20.000,127.000,46.500
0.135,13.000,21.000,128.500,47.500
0.136,13.500,21.500,130.500,48.500
0.137,13.500,22.000,132.000,50.000
0.138,13.500,22.500,133.500,51.500
0.139,14.000,22.500,134.000,53.000
0.140,14.500,23.000,134.500,55.000
0.141,15.000,23.500,135.000,57.000
0.142,16.000,24.000,135.500,58.500
0.143,16.500,24.500,136.000,60.000
0.144,17.500,25.000,137.000,61.000
0.145,18.500,26.000,137.500,61.500
0.146,19.500,26.500,138.000,61.500
0.147,21.000,27.500,138.500,61.000
0.148,22.500,28.500,138.500,60.500
0.149,24.000,30.000,138.000,60.000
0.150,25.000,30.500,137.500,58.500
0.151,26.000,31.500,136.500,57.000
0.152,26.500,31.500,135.500,55.000
0.153,27.000,31.500,134.500,52.500
0.154,27.000,31.000,134.000,50.500
0.155,26.000,30.500,133.500,48.500
0.156,25.500,30.000,133.000,47.000
0.157,25.000,29.000,132.500,45.500
0.158,24.500,28.000,131.500,44.500
0.159,24.000,27.000,130.500,44.500
0.160,23.500,26.500,129.500,44.500
0.161,23.500,26.000,128.500,45.000
0.162,23.000,25.000,127.500,45.500
0.163,22.500,24.500,126.500,46.000
