filename,column_index,method,iteration,model,mse,mae,rmse
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.OOS.Holdout object at 0x1554cf400a60>,0,LSTM,0.12582205232296859,0.2897813036020869,0.35471404303039455
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.OOS.RepeatedHoldout object at 0x1554cf401030>,0,LSTM,0.12433842847501678,0.28635941091727646,0.35261654594618325
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.OOS.RepeatedHoldout object at 0x1554cf401030>,1,LSTM,0.1185353602478259,0.28287443231371256,0.3442896458620647
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.OOS.RepeatedHoldout object at 0x1554cf401030>,2,LSTM,0.11851073699271329,0.2821015114090125,0.3442538844990907
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.OOS.RepeatedHoldout object at 0x1554cf401030>,3,LSTM,0.1198279576287225,0.2830714684352494,0.34616175067260463
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.GrowingWindow object at 0x155525c37cd0>,0,LSTM,0.11371935454008512,0.2765156845764774,0.3372230041679914
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.GrowingWindow object at 0x155525c37cd0>,1,LSTM,0.11672088938551518,0.27934969080464994,0.34164439024446924
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.GrowingWindow object at 0x155525c37cd0>,2,LSTM,0.11621686818168334,0.2740117905592976,0.3409059521065646
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.GrowingWindow object at 0x155525c37cd0>,3,LSTM,0.11878643373584678,0.2813294264662294,0.3446540783682195
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.GrowingWindow object at 0x1554cf400d30>,0,LSTM,0.1216256241368701,0.2844515590061294,0.3487486546739214
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.GrowingWindow object at 0x1554cf400d30>,1,LSTM,0.11736452956014568,0.2744259515084439,0.3425850690852502
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.GrowingWindow object at 0x1554cf400d30>,2,LSTM,0.11855950297315314,0.281132065710772,0.3443247057257918
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.RollingWindow object at 0x1554cf401060>,0,LSTM,0.11371935454008512,0.2765156845764774,0.3372230041679914
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.RollingWindow object at 0x1554cf401060>,1,LSTM,0.11811718448856767,0.2808004741086113,0.34368180703750917
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.RollingWindow object at 0x1554cf401060>,2,LSTM,0.12544512009111713,0.2860092602125523,0.35418232605695776
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.RollingWindow object at 0x1554cf401060>,3,LSTM,0.11827832506020607,0.2809093862751188,0.3439161599288496
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.RollingWindow object at 0x1554cf400f40>,0,LSTM,0.1216256241368701,0.2844515590061294,0.3487486546739214
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.RollingWindow object at 0x1554cf400f40>,1,LSTM,0.11784810694466517,0.27482846057578303,0.3432901206627787
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.prequential.RollingWindow object at 0x1554cf400f40>,2,LSTM,0.1301734658917619,0.29246867176757135,0.36079560126443044
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.BlockCV object at 0x1554cf400e20>,0,LSTM,0.1317895530677612,0.29469379668321555,0.36302830890684157
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.BlockCV object at 0x1554cf400e20>,1,LSTM,0.11398938195005262,0.2773713647550968,0.33762313598160393
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.BlockCV object at 0x1554cf400e20>,2,LSTM,0.11013347093029308,0.2726166796313442,0.33186363303364996
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.BlockCV object at 0x1554cf400e20>,3,LSTM,0.11623658721841255,0.2740671817672198,0.34093487240001213
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.BlockCV object at 0x1554cf400e20>,4,LSTM,0.11878643373584678,0.2813294264662294,0.3446540783682195
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.AdaptedhvBlockCV object at 0x1554cf400d60>,0,LSTM,0.12891901482177734,0.29160519786209776,0.35905294153060124
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.AdaptedhvBlockCV object at 0x1554cf400d60>,1,LSTM,0.11515368173070448,0.2787669171803706,0.3393430148547403
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.AdaptedhvBlockCV object at 0x1554cf400d60>,2,LSTM,0.1111993458145692,0.27368952060541385,0.3334656591233484
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.AdaptedhvBlockCV object at 0x1554cf400d60>,3,LSTM,0.11737747188469048,0.27589980676404574,0.34260395777732994
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.CV.AdaptedhvBlockCV object at 0x1554cf400d60>,4,LSTM,0.11828120692507853,0.28100617974292336,0.3439203496815484
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,0,LSTM,0.11786946161750016,0.27956426582902144,0.3433212222066969
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,1,LSTM,0.1178701561658574,0.27954259505799356,0.3433222337190783
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,2,LSTM,0.11783773746862364,0.2795242695953316,0.34327501725092613
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,3,LSTM,0.11868425647172853,0.28069896251437976,0.34450581485909426
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,4,LSTM,0.11874240141372756,0.28067910203366786,0.3445901934381296
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,5,LSTM,0.1190496700473946,0.2806479305363874,0.34503575183942115
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,6,LSTM,0.1199400706039833,0.28207409814503176,0.3463236500789158
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,7,LSTM,0.11807555172123173,0.27984885115004116,0.34362123293130725
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,8,LSTM,0.11885773587929764,0.2804245154807689,0.34475750300653013
datasets/processed_data/torque_characteristics_15052024.csv,6,<timecave.validation_methods.markov.MarkovCV object at 0x1554cf400f10>,9,LSTM,0.11907957147946537,0.2805897308406063,0.3450790800374102
