'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-8.000,-16.000,66.500,-3.500
0.001,-8.000,-16.000,66.000,-3.500
0.002,-8.000,-16.000,66.000,-3.000
0.003,-7.500,-16.000,66.000,-2.500
0.004,-7.500,-15.500,66.000,-2.000
0.005,-7.500,-15.500,66.500,-2.000
0.006,-7.000,-15.000,66.500,-1.500
0.007,-6.500,-14.500,67.000,-1.000
0.008,-6.500,-14.500,67.500,-0.500
0.009,-6.000,-14.000,68.000,0.000
0.010,-6.000,-13.500,68.500,0.500
0.011,-6.000,-13.000,68.500,1.000
0.012,-6.000,-13.000,68.500,1.000
0.013,-6.000,-13.000,69.000,1.500
0.014,-6.000,-13.000,69.000,2.000
0.015,-6.000,-13.000,69.000,2.500
0.016,-6.000,-13.500,69.000,2.500
0.017,-6.000,-13.500,69.000,2.500
0.018,-6.000,-14.000,68.500,2.500
0.019,-6.500,-14.500,68.500,2.500
0.020,-6.500,-14.500,68.500,3.000
0.021,-6.500,-14.500,69.000,3.000
0.022,-6.500,-14.500,69.000,3.000
0.023,-6.000,-14.500,69.000,3.500
0.024,-6.000,-14.000,69.000,4.000
0.025,-5.500,-13.500,69.500,4.500
0.026,-5.000,-13.500,70.000,4.500
0.027,-4.500,-13.000,70.500,5.000
0.028,-4.000,-13.000,71.000,5.500
0.029,-3.500,-12.500,71.500,6.000
0.030,-3.500,-12.000,72.500,6.000
0.031,-3.500,-12.000,73.000,6.500
0.032,-3.000,-11.500,73.000,7.000
0.033,-3.000,-11.500,73.500,7.500
0.034,-3.000,-11.000,74.000,8.000
0.035,-2.500,-11.000,74.500,8.000
0.036,-2.000,-11.000,75.000,8.500
0.037,-2.000,-11.000,75.000,8.500
0.038,-2.000,-11.000,75.500,8.500
0.039,-2.000,-11.000,75.500,9.000
0.040,-2.000,-11.000,75.500,9.000
0.041,-2.000,-11.000,75.500,9.000
0.042,-2.000,-11.000,75.500,9.000
0.043,-2.000,-11.000,75.500,9.000
0.044,-1.500,-11.000,76.000,9.000
0.045,-1.500,-10.500,76.000,9.500
0.046,-1.500,-10.000,76.500,10.000
0.047,-1.000,-10.000,77.000,10.500
0.048,-0.500,-9.500,77.500,11.000
0.049,-0.500,-9.500,78.500,11.500
0.050,0.000,-9.000,79.000,11.500
0.051,0.000,-9.000,79.000,12.000
0.052,0.500,-9.000,79.500,12.000
0.053,0.500,-9.000,79.500,12.000
0.054,0.500,-9.000,79.500,12.000
0.055,0.500,-9.000,79.500,12.000
0.056,0.500,-9.500,79.500,12.500
0.057,0.500,-9.500,79.500,12.500
0.058,0.000,-9.500,79.500,12.500
0.059,0.000,-9.500,79.500,12.500
0.060,0.000,-9.500,79.500,13.000
0.061,0.000,-9.500,80.000,13.000
0.062,0.000,-10.000,80.500,13.000
0.063,0.500,-9.500,80.500,13.000
0.064,0.500,-9.500,81.000,13.500
0.065,1.000,-9.500,81.500,13.500
0.066,1.000,-9.000,81.500,13.500
0.067,1.000,-9.000,82.000,14.000
0.068,1.000,-9.000,82.000,14.000
0.069,1.000,-9.000,82.500,14.000
0.070,1.500,-8.500,82.500,14.000
0.071,1.500,-8.500,83.000,14.000
0.072,1.500,-8.500,83.000,14.000
0.073,1.500,-8.500,83.000,14.000
0.074,1.500,-8.500,82.500,14.000
0.075,1.000,-8.500,82.500,14.000
0.076,1.000,-9.000,82.500,14.000
0.077,0.500,-9.000,82.500,14.000
0.078,0.000,-9.500,82.500,13.500
0.079,-0.500,-9.500,82.000,13.000
0.080,-0.500,-10.000,82.000,12.500
0.081,-0.500,-10.500,81.500,12.500
0.082,-0.500,-10.500,81.500,12.000
0.083,-0.500,-10.500,81.500,11.500
0.084,-0.500,-10.500,81.500,11.500
0.085,0.000,-10.000,81.500,11.000
0.086,0.000,-10.000,81.500,11.000
0.087,0.500,-10.000,81.500,11.500
0.088,0.500,-10.000,81.500,11.500
0.089,0.500,-10.000,81.500,12.000
0.090,0.500,-10.000,81.500,12.000
0.091,0.500,-10.000,81.500,11.500
0.092,0.000,-10.500,81.500,11.500
0.093,-0.500,-10.500,81.000,11.000
0.094,-1.000,-11.000,80.500,10.500
0.095,-1.500,-11.500,80.000,10.000
0.096,-1.500,-12.000,79.500,9.500
0.097,-2.000,-12.500,79.000,8.500
0.098,-2.000,-13.000,79.000,8.000
0.099,-2.500,-13.500,78.500,7.500
0.100,-2.500,-13.500,78.000,7.000
0.101,-2.500,-14.000,78.000,7.000
0.102,-2.500,-14.000,77.500,6.500
0.103,-2.500,-14.000,77.000,6.500
0.104,-2.500,-14.500,77.000,6.500
0.105,-2.000,-14.500,77.500,6.000
0.106,-2.000,-14.500,77.500,6.000
0.107,-2.000,-14.500,78.000,6.000
0.108,-2.500,-14.500,78.000,6.000
0.109,-2.500,-14.500,78.000,5.500
0.110,-2.500,-14.500,78.000,5.500
0.111,-3.000,-14.500,78.000,5.500
0.112,-3.000,-14.500,78.000,5.000
0.113,-3.000,-14.500,78.000,5.000
0.114,-3.000,-15.000,78.000,4.500
0.115,-3.500,-15.000,78.000,4.500
0.116,-3.500,-15.500,78.000,4.500
0.117,-3.500,-15.500,78.000,4.000
0.118,-4.000,-16.000,77.500,4.000
0.119,-4.000,-16.000,77.500,3.500
0.120,-4.500,-16.000,77.500,3.000
0.121,-4.500,-16.500,77.000,2.500
0.122,-4.500,-16.500,77.000,2.500
0.123,-4.500,-16.500,76.500,2.000
0.124,-4.500,-16.500,76.500,2.000
0.125,-4.500,-16.500,76.500,2.000
0.126,-4.500,-16.000,77.000,2.000
0.127,-4.000,-16.000,77.500,2.500
0.128,-3.500,-15.500,78.000,2.500
0.129,-3.500,-15.000,78.500,2.500
0.130,-3.000,-14.500,79.000,3.000
0.131,-2.500,-14.000,79.500,3.000
0.132,-2.000,-14.000,80.000,3.000
0.133,-2.000,-13.500,80.000,3.000
0.134,-2.000,-13.500,80.000,3.000
0.135,-2.500,-13.500,80.000,3.000
0.136,-2.500,-14.000,80.000,2.500
0.137,-3.000,-14.000,79.500,2.500
0.138,-3.500,-14.500,79.500,2.000
0.139,-3.500,-15.000,79.000,2.000
0.140,-4.000,-15.000,79.000,1.500
0.141,-4.000,-15.000,78.500,1.000
0.142,-4.000,-15.000,78.500,1.000
0.143,-4.000,-15.000,79.000,0.500
