'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,12.500,599.500,321.500,-634.000
0.001,14.000,598.500,320.500,-635.000
0.002,15.500,597.500,319.500,-636.500
0.003,16.500,596.500,318.500,-637.500
0.004,16.500,596.000,317.500,-639.000
0.005,16.000,595.000,316.500,-640.000
0.006,14.500,594.500,316.000,-641.000
0.007,13.000,594.000,315.500,-642.000
0.008,12.000,594.000,315.500,-642.000
0.009,11.500,594.000,315.500,-642.000
0.010,11.500,594.000,316.000,-642.000
0.011,11.000,594.000,316.000,-641.500
0.012,10.500,594.000,316.500,-641.000
0.013,11.500,594.000,317.000,-640.500
0.014,13.000,594.000,317.500,-640.000
0.015,14.500,594.000,318.500,-639.500
0.016,15.000,593.500,319.000,-638.500
0.017,15.000,593.500,319.500,-637.500
0.018,14.000,593.500,320.000,-636.500
0.019,13.500,593.500,321.000,-635.000
0.020,13.500,593.000,322.500,-633.500
0.021,13.500,593.000,324.000,-631.500
0.022,13.000,593.000,325.500,-629.500
0.023,12.000,593.000,327.500,-627.000
0.024,11.000,593.500,329.500,-624.000
0.025,10.000,594.000,331.500,-621.500
0.026,8.500,594.500,333.000,-619.500
0.027,7.000,595.000,334.000,-617.500
0.028,5.500,595.500,335.500,-616.000
0.029,4.500,596.500,336.500,-615.000
0.030,4.000,597.000,337.000,-614.000
0.031,4.500,597.500,337.500,-614.000
0.032,6.000,597.500,337.500,-614.000
0.033,7.500,597.000,337.000,-615.000
0.034,8.500,596.500,336.000,-616.500
0.035,8.500,595.500,334.000,-619.000
0.036,8.500,595.000,332.000,-622.000
0.037,9.000,594.000,330.000,-625.000
0.038,9.000,594.000,328.500,-628.500
0.039,8.500,594.000,327.000,-632.000
0.040,7.500,594.500,325.500,-635.000
0.041,6.500,595.000,324.500,-637.500
0.042,5.500,595.000,324.000,-639.000
0.043,5.000,596.000,324.000,-640.000
0.044,4.500,596.500,324.500,-640.000
0.045,5.000,597.000,325.000,-640.000
0.046,5.500,598.000,326.000,-639.500
0.047,6.500,598.500,326.500,-639.000
0.048,8.000,599.000,327.000,-638.500
0.049,9.000,599.500,327.500,-638.000
0.050,9.000,599.500,328.000,-637.500
0.051,8.500,599.500,328.000,-637.000
0.052,7.500,599.500,327.500,-637.000
0.053,7.500,599.500,327.500,-637.000
0.054,7.500,599.000,326.500,-637.500
0.055,7.500,598.500,326.000,-638.500
0.056,7.500,598.000,325.500,-639.000
0.057,7.500,597.000,325.500,-640.500
0.058,7.000,596.000,325.000,-641.500
0.059,7.000,595.500,324.500,-642.500
0.060,7.000,594.500,324.000,-643.500
0.061,7.500,593.500,323.500,-644.500
0.062,8.000,592.500,323.000,-645.500
0.063,8.000,591.500,322.000,-646.000
0.064,8.000,591.000,321.500,-646.500
0.065,7.500,590.500,320.500,-647.000
0.066,7.000,590.000,320.500,-647.500
0.067,7.000,590.000,320.000,-648.000
0.068,7.000,589.500,320.000,-648.000
0.069,6.500,589.500,320.000,-648.000
0.070,6.500,589.500,320.000,-648.500
0.071,6.000,589.500,320.000,-648.500
0.072,6.000,589.000,319.500,-648.500
0.073,7.000,588.500,319.500,-648.500
0.074,9.000,588.000,319.000,-649.000
0.075,10.500,588.000,319.000,-649.000
0.076,11.500,587.500,319.000,-649.000
0.077,12.500,587.500,319.000,-649.500
0.078,13.000,587.000,319.000,-649.500
0.079,13.500,587.000,319.000,-649.500
0.080,14.500,587.000,319.500,-650.000
0.081,14.500,586.500,319.000,-650.500
0.082,13.500,586.000,319.000,-651.000
0.083,11.500,585.500,318.500,-651.500
0.084,8.000,585.000,318.500,-652.000
0.085,5.000,584.500,318.000,-652.500
0.086,3.500,584.500,318.000,-652.500
0.087,4.500,584.000,317.500,-652.500
0.088,7.500,584.000,317.500,-652.500
0.089,10.500,584.000,317.500,-653.000
0.090,13.500,584.000,318.000,-653.000
0.091,15.500,584.500,318.000,-652.500
0.092,16.500,585.000,318.500,-652.500
0.093,17.000,585.000,319.000,-652.000
0.094,17.000,585.500,319.500,-652.000
0.095,16.500,585.500,319.500,-652.000
0.096,16.000,585.000,319.500,-652.000
0.097,15.500,584.500,319.500,-652.500
0.098,15.500,584.000,319.000,-653.000
0.099,14.500,583.000,319.000,-653.500
0.100,12.500,582.500,318.500,-654.500
0.101,11.000,582.000,318.500,-655.000
0.102,10.000,581.500,318.000,-655.500
0.103,10.500,581.000,318.000,-656.500
0.104,12.000,581.000,317.500,-657.000
0.105,13.500,580.500,317.500,-657.000
0.106,15.000,580.500,317.500,-657.000
0.107,16.000,581.000,317.500,-657.000
0.108,16.500,581.000,318.000,-657.000
0.109,15.500,581.500,318.500,-656.500
0.110,14.500,581.500,318.500,-656.000
0.111,14.500,581.500,318.500,-656.000
0.112,14.000,581.500,318.500,-656.500
0.113,14.000,581.500,318.500,-657.000
0.114,13.000,581.500,318.500,-657.500
0.115,13.000,581.500,318.500,-658.000
0.116,13.500,581.000,318.500,-658.500
0.117,15.000,581.000,318.500,-659.000
0.118,15.500,581.000,319.000,-659.000
0.119,15.500,580.500,319.000,-659.500
0.120,15.000,580.500,319.000,-659.500
